Q303_R7	Q303_R7_C4	Advice and Help	Where does your dog stay in Qatar when you re away?	Hello QatarLiving! My family and I will be away for vacation. PLEASE tell me about the reliable places in Doha where you put your dog in when you re out of town!! I don t know where to take him and I don t trust anyone to do that for me :-(	"""Ok; I have a cat. But we take him to Pampered Pets whenever we travel. They also board dogs... The do a great job; and I know lots of people who take their animals there. If your dog is social; he can play with the other dogs each day. If not; he can stay by himself. They cater to each individual animal and know them by name. (I'm """"Rackety's owner""""-- they know him; not me!) The only catch is that they book up really far in advance. Call as far in advance as you can to book your space. Website: www.ppkdoha.com You can see photos of the place and get all the details there. They are way out of town; but will pick up your dog if you can't make it out there."""	U1606	2007-07-20 13:10:23
Q303_R7	Q303_R7_C5	Advice and Help	Where does your dog stay in Qatar when you re away?	Hello QatarLiving! My family and I will be away for vacation. PLEASE tell me about the reliable places in Doha where you put your dog in when you re out of town!! I don t know where to take him and I don t trust anyone to do that for me :-(	Calle Poppy - Janet from Paws and Claws. Her number is 528 6335. She might still have place. When you go away you should idealy book your dogs in early in the year; because at this time the places are almost fully booked up. X	U245	2007-07-20 13:17:00
Q303_R23	Q303_R23_C1	Pets and Animals	i want to adopt a dog...	i want someone to share my life with... but i want labrador retriever.. is there any chance i can find here in qatar?	Check out QAWS. they have quite a few dogs for adoption.	U4198	2010-09-14 15:36:42
Q306_R20	Q306_R20_C1	Advice and Help	Experience necessary for NHA License??	Hello guys..I want to take NHA licensure(Nurse) here in Qatar but I dont have any work experience in the Philippines..I'm currently working here now as a nurse in a construction company for almost 1yr..Will NHA allowed me to take licensure here even if I don't have the necessary experience required? Help please..thanks a lot and godbless..	You must have two years of work experience to apply for the license. You can work for another year and carry on with it. Since you are on company sponsorship I think you can work for another year and then apply. Hope this helps	U5450	2011-05-12 22:23:01
Q306_R20	Q306_R20_C4	Advice and Help	Experience necessary for NHA License??	Hello guys..I want to take NHA licensure(Nurse) here in Qatar but I dont have any work experience in the Philippines..I'm currently working here now as a nurse in a construction company for almost 1yr..Will NHA allowed me to take licensure here even if I don't have the necessary experience required? Help please..thanks a lot and godbless..	You might have a problem getting an NHA license because of lack of experience. Your employer might even be in trouble for employing you even though you don't have a license to work as nurse here in Qatar.	U5451	2011-05-13 00:10:12
Q306_R20	Q306_R20_C6	Advice and Help	Experience necessary for NHA License??	Hello guys..I want to take NHA licensure(Nurse) here in Qatar but I dont have any work experience in the Philippines..I'm currently working here now as a nurse in a construction company for almost 1yr..Will NHA allowed me to take licensure here even if I don't have the necessary experience required? Help please..thanks a lot and godbless..	You shouldn't be working ANYWHERE in Qatar WITHOUT an NHA license;so continuing in your current job for another year & then showing that to NHA as work experience may not be the best idea because as of now you are working ILLEGALLY!...you need to have minimum 2 years work experience OUTSIDE Qatar before coming here;if you could be employed legally here without an NHA license;what's the point of them conducting the exam???...so if you want to legally work in Qatar;go back to your home country(doesn't matter where as long as you work LEGALLY.);get two years LEGAL work experience then come back here;get your degree;certificates & work experience reviewed by Dataflow;then apply to take the licensure exam...	U2	2011-05-13 03:02:09
Q306_R20	Q306_R20_C8	Advice and Help	Experience necessary for NHA License??	Hello guys..I want to take NHA licensure(Nurse) here in Qatar but I dont have any work experience in the Philippines..I'm currently working here now as a nurse in a construction company for almost 1yr..Will NHA allowed me to take licensure here even if I don't have the necessary experience required? Help please..thanks a lot and godbless..	I think work experience is not a prerequisite for taking the NHA exam that is now handled by Prometric. You can try to schedule the exam online. However; there's no point of taking the exam without the required work experience since it is one of the requirements to get NHA license. Moreover; if you pass the exam; the validity is only for 2 years; otherwise you have to take it again.	U5452	2011-05-13 09:59:01
Q308_R32	Q308_R32_C2	Doha Shopping	indian wedding outfit( Lehnga)???	hi; i am gonna get married soon so i was wondering if anyone knew where i am able to get a wedding lehnga made or brought thanks	I dont think you get good ones in Doha. Are you looking for white? mostly wedding dresses in India comes in bright colors mostly in red. You can do a Google search there are some Indian designers who take online orders. Try Dana Centre in Souq they have some heavy Lacha/Lehnga material... not sure if someone here can stich it properly.	U493	2008-07-14 09:27:33
Q309_R9	Q309_R9_C1	Visas and Permits	Can a wife sponsor his husband here?	Hi! Just want to know if a wife can sponsor his husband here? My friend is asking. All I know is that a husband as well as a father can. But I'm not sure whether a wife can. Thanks	possible only if government employed. That's what I heard.	U2	2009-01-24 19:46:44
Q309_R9	Q309_R9_C2	Visas and Permits	Can a wife sponsor his husband here?	Hi! Just want to know if a wife can sponsor his husband here? My friend is asking. All I know is that a husband as well as a father can. But I'm not sure whether a wife can. Thanks	That is not a problem; I got several friends that are sponsored by their wife's.	U2	2009-01-24 20:18:54
Q309_R9	Q309_R9_C3	Visas and Permits	Can a wife sponsor his husband here?	Hi! Just want to know if a wife can sponsor his husband here? My friend is asking. All I know is that a husband as well as a father can. But I'm not sure whether a wife can. Thanks	no..i think not possible...but u just try...may b it can...	U718	2009-01-24 20:22:49
Q309_R9	Q309_R9_C4	Visas and Permits	Can a wife sponsor his husband here?	Hi! Just want to know if a wife can sponsor his husband here? My friend is asking. All I know is that a husband as well as a father can. But I'm not sure whether a wife can. Thanks	It certainly IS possible...I sponsor my husband....	U2	2009-01-24 20:38:15
Q309_R9	Q309_R9_C5	Visas and Permits	Can a wife sponsor his husband here?	Hi! Just want to know if a wife can sponsor his husband here? My friend is asking. All I know is that a husband as well as a father can. But I'm not sure whether a wife can. Thanks	If the wife is working...yes she can sponsor her husband here like what my officemate did last year.. she sponsored her husband and now the husband is also working here and after nine months they were able to get their daughter.... so now they are one happy family here in Doha :-)	U1766	2009-01-24 21:26:12
Q309_R9	Q309_R9_C9	Visas and Permits	Can a wife sponsor his husband here?	Hi! Just want to know if a wife can sponsor his husband here? My friend is asking. All I know is that a husband as well as a father can. But I'm not sure whether a wife can. Thanks	Sponsorship does not matter about gender; it depends on salary; educational qualification and RP of sponsorer. ok.	U2886	2009-01-31 12:00:34
Q309_R29	Q309_R29_C1	Advice and Help	License for an on-husband-sponsor	Hi; I need to have a driving license but m an on-husband-sponsor and dat my husband doesnt have a license. So; can I apply for the license or my husband need to acquire it prior to me.??	no need husband license u can apply husband id card copy need and noc from hursband thats it	U3071	2014-06-13 17:44:20
Q312_R42	Q312_R42_C2	Visas and Permits	Umrah visa for Qatar visitors	Does anybody know when Saudi Embassy will open umrah visa for visitors? This is very urgent please reply if anybody has information about this. Thanks in Advance.	I think they stop for Visit visa to travel for Umrah only Resident people can go any time.	U5484	2015-01-11 13:52:14
Q315_R36	Q315_R36_C10	Moving to Qatar	colour blind acceptable by QP??	Hey; can anyone please tell me whether a colour blind engineer is acceptable to QP??	"""dude u shud be fine... colors is not one of the tests u get when u get ur medical.. one of the dudes in my dept is completely color blind and it was never an issue.. but then again he's a lawyer.. but i think its fine.. i will ask at the office tmro tho to be 100% sure and let u know.. cheerios.. """"He who reigns within himself and rules passions; desires; and fears is more than a king."""""""	U3044	2007-06-02 22:30:08
Q319_R40	Q319_R40_C1	Socialising	"""3rd cousin relationship; possible??"	"is 3rd cousin relationship already accepted in church or in society? i mean like """"lovers""""..."""	Even the thought of it is a sin...yaiiiks!!!	U169	2009-04-27 17:00:04
Q319_R40	Q319_R40_C3	Socialising	"""3rd cousin relationship; possible??"	"is 3rd cousin relationship already accepted in church or in society? i mean like """"lovers""""..."""	"""I think in the UK it's legal for cousins to be """"lovers"""". But any closer relation than that is illegal. Here I believe it's more common."""	U429	2009-04-27 17:14:41
Q319_R40	Q319_R40_C8	Socialising	"""3rd cousin relationship; possible??"	"is 3rd cousin relationship already accepted in church or in society? i mean like """"lovers""""..."""	Looking at this diagram I'd say 3rd cousins are so far apart there's no problem. And as I said; I think the UK even allows 1st cousin relationships.	U429	2009-04-27 17:29:07
Q321_R17	Q321_R17_C2	Qatar Living Lounge	Jumping on red light	Does anyone know what the penalty is for jumping on the red light? Thanks!	yeah its only Qrs. 6000/- plus 7 points........ So Please Slow down near the Signals and watch out for the Blinking Green Light. I wish all of u all the best.... Eid Mubarak.....	U1343	2007-12-15 09:54:06
Q321_R17	Q321_R17_C4	Qatar Living Lounge	Jumping on red light	Does anyone know what the penalty is for jumping on the red light? Thanks!	"""and a fine of between QR 6k to 50K. better go to MOI.gov for accurate details. its pretty scary the penalties for this violation. They can even deport you. drive safely and stay away from trouble;-) """"waiting is an art; timing is everyting"""""""	U1874	2007-12-15 09:54:42
Q321_R17	Q321_R17_C5	Qatar Living Lounge	Jumping on red light	Does anyone know what the penalty is for jumping on the red light? Thanks!	yeah man; is only QR6000;- so give this money to the governtment or u can spend this amount of money to your loved one/family or unfortune people around. your choice man.. my advise drive carefully.	U15	2007-12-15 09:56:59
Q326_R25	Q326_R25_C2	Salary and Allowances	What is the monthly salary?	What is the monthly salary paid by oil companies such as Qatar Petroleum; Qatar Gas; Shell; Dolphin Energy; etc for an expatriate mechanical engineer with 28 years of working experience in the Oil & Gas industry?	Well i can answer u that..i was working with one recruitment company where v used to employ people from all parts of the world for OIL & GAS SECTOR..I had witnessed some people of ur calibure demanding upto 40000 + car + housing allowance + other benefits...If u r a westerner then u have a upper hand..U can demand more and can negotiate further..And sorry i cant tell u the name of the company where v placed our candidates.But v worked for almost all major comapnies of heres..so GOOD LUCK !!	U303	2008-09-16 13:28:09
Q326_R25	Q326_R25_C3	Salary and Allowances	What is the monthly salary?	What is the monthly salary paid by oil companies such as Qatar Petroleum; Qatar Gas; Shell; Dolphin Energy; etc for an expatriate mechanical engineer with 28 years of working experience in the Oil & Gas industry?	Hi there.. with 28 years experience on these companies more than 25000Qatari riyals excluding accommodation and car... Good luck!!	U3023	2008-09-16 13:29:19
Q326_R25	Q326_R25_C4	Salary and Allowances	What is the monthly salary?	What is the monthly salary paid by oil companies such as Qatar Petroleum; Qatar Gas; Shell; Dolphin Energy; etc for an expatriate mechanical engineer with 28 years of working experience in the Oil & Gas industry?	28years of working experience will surely lead u to some Senior or Supervisor Post...& moreover a manager too..! As I have been working with Oil & Gas company prior to my present employment; I guess; you will be offered atleast QR32;000 (basic) & will have a very high accomodation allowance from which you will be able to save really good..!!	U600	2008-09-16 13:57:18
Q326_R25	Q326_R25_C5	Salary and Allowances	What is the monthly salary?	What is the monthly salary paid by oil companies such as Qatar Petroleum; Qatar Gas; Shell; Dolphin Energy; etc for an expatriate mechanical engineer with 28 years of working experience in the Oil & Gas industry?	28 yrs of experience sure will land you with a min salary of 30k plus all the allowances~probably more good luck~	U3924	2008-09-16 14:22:55
Q326_R25	Q326_R25_C7	Salary and Allowances	What is the monthly salary?	What is the monthly salary paid by oil companies such as Qatar Petroleum; Qatar Gas; Shell; Dolphin Energy; etc for an expatriate mechanical engineer with 28 years of working experience in the Oil & Gas industry?	Hey Djmix; well i know you're right saying that it is confidential; but we are trying to help qatarprospect. Anyway; i also work in an Oil & Gas company as a Maintenance Planner; and am paid well. I would recommend you to join RasGas; where you get a Annual Ticket Fares (whether you go or not; you actually get around 4;000 more); get a Paid Annual Vacation (recieve your salary even when you are on Holidays for those Expenses); accomodation provided with free electricity and local phone call bills; and TOO much more benefits. For a Mechanical Engineer will be around QAR 26;000. And you also get to live in a world-class peaceful community; Also known as the Al Khor Community; with families of Qatargas' and Rasgas' Employees. All the benefits in RasGas are also provided in QatarGas; but RasGas has a bit more higher salary and you get monthly trips to Sealine beach resort for Quad-biking and Jet skiing; and also get PSP's; expensive mobile phones etc. Hope you get a good job and hope i've .....	U5610	2008-09-16 15:04:28
Q327_R78	Q327_R78_C4	Qatari Culture	Visiting my boyfriend	I'm an American woman. My boyfriend is Egyptian who lives and works in Doha. I'm coming for a visit in June. I know that living together is not allowed. Is there going to be any issue about coming for a visit to see him? Thanks for your responses.	Blue eyes; you just come and have a good time; don't honestly think you will have any problems; have sent you a PM :)	U468	2008-05-13 07:08:22
Q328_R23	Q328_R23_C1	Salary and Allowances	Flight benefits for Qatar Airways employees	I am seriously considering working for Qatar Airways but don't seem to be able to find out what kind of flight benefits they offer for their employees and family. Anyone who know more about this or if they even offer flight benefits? I know it is not the most important part of the contract but all other airlines offer it!! Thanks..	yeah; you get free flights but you have to give out a few drinks/food and clear away a bag of vomit to get the free flights; and the destination probably isn't where you would choose but hey its a flight.........mmmmm free flight to Thiruvananthapuram.....nice..	U3	2008-06-19 20:07:35
Q328_R23	Q328_R23_C2	Salary and Allowances	Flight benefits for Qatar Airways employees	I am seriously considering working for Qatar Airways but don't seem to be able to find out what kind of flight benefits they offer for their employees and family. Anyone who know more about this or if they even offer flight benefits? I know it is not the most important part of the contract but all other airlines offer it!! Thanks..	u will get free flights but they will charge you some percentage (within 6 months- 1 time) i heard like that.	U1737	2008-06-19 23:24:48
Q328_R23	Q328_R23_C3	Salary and Allowances	Flight benefits for Qatar Airways employees	I am seriously considering working for Qatar Airways but don't seem to be able to find out what kind of flight benefits they offer for their employees and family. Anyone who know more about this or if they even offer flight benefits? I know it is not the most important part of the contract but all other airlines offer it!! Thanks..	huh??FOC ticket once a yr and the rest will be rebated travel on subload basis.......... life's too short so make the most of it; you only live but once.......	U475	2008-06-20 07:51:23
Q328_R23	Q328_R23_C4	Salary and Allowances	Flight benefits for Qatar Airways employees	I am seriously considering working for Qatar Airways but don't seem to be able to find out what kind of flight benefits they offer for their employees and family. Anyone who know more about this or if they even offer flight benefits? I know it is not the most important part of the contract but all other airlines offer it!! Thanks..	Each employee is entitled to a free return air ticket within QR network for herself/himself; and her/his family (depending on one's grade). Which class they are entitled to is also dependent on the grade. They are also entitled to purchase discounted tickets; but that is on sub-load basis meaning the the seats are not confirmed and one could be bumped out in the last moment in case flights are full. It's an industry practice.	U704	2008-06-28 16:16:23
Q330_R8	Q330_R8_C1	Advice and Help	what is qtel customer service number	what is qtel customer service number?	call 111 and follow the instructions.	U35	2009-12-27 15:52:16
Q330_R8	Q330_R8_C2	Advice and Help	what is qtel customer service number	what is qtel customer service number?	111	U1501	2009-12-27 15:55:39
Q330_R8	Q330_R8_C3	Advice and Help	what is qtel customer service number	what is qtel customer service number?	Call 111 ... and hold the line for at least 30 minutes before being answered. Enjoy Q-tel music.	U2101	2009-12-27 15:55:44
Q330_R8	Q330_R8_C4	Advice and Help	what is qtel customer service number	what is qtel customer service number?	call 111	U5405	2009-12-27 15:57:26
Q330_R8	Q330_R8_C5	Advice and Help	what is qtel customer service number	what is qtel customer service number?	111. but you are better off visiting their shop personally.. unless you are a very patient person and prefer waiting half an hour in their customer care hotline.. :P	U63	2009-12-27 16:01:51
Q330_R8	Q330_R8_C6	Advice and Help	what is qtel customer service number	what is qtel customer service number?	111 - Customer Service # 180 - To find out any #	U1418	2009-12-27 16:17:32
Q330_R8	Q330_R8_C7	Advice and Help	what is qtel customer service number	what is qtel customer service number?	111 but try only if u hav patience !!!!	U3580	2009-12-27 16:26:46
Q330_R8	Q330_R8_C8	Advice and Help	what is qtel customer service number	what is qtel customer service number?	##% some one please call 111 %%# Have you ever heard a similar song from Wyclef John? Just on a lighter mood. CUSTOMER CARE:111 BUSINESS LINE CUSTOMER CARE :8008000 ENQUIRIES: 180. Goodluck!	U5636	2009-12-27 16:42:25
Q330_R8	Q330_R8_C9	Advice and Help	what is qtel customer service number	what is qtel customer service number?	111	U5637	2009-12-27 17:41:37
Q330_R8	Q330_R8_C10	Advice and Help	what is qtel customer service number	what is qtel customer service number?	911 :)	U3506	2009-12-27 17:52:07
Q332_R2	Q332_R2_C1	Doha Shopping	Where to buy Sarees in Doha	Hello everybody; I was wondering where can I buy sarees (spelling??) in Doha (the traditionnal indian ones; 100% silk with hand made embrodery: e.g. the one used for weeding) I did a search on google but couldn't find anything! I really appreciate your help Thanks DHW	There are a lot of shops in national area ; near q-tel signal. Bombay silks is one such shop where you ll get all kind of sarees....	U1855	2008-04-08 12:07:07
Q332_R2	Q332_R2_C3	Doha Shopping	Where to buy Sarees in Doha	Hello everybody; I was wondering where can I buy sarees (spelling??) in Doha (the traditionnal indian ones; 100% silk with hand made embrodery: e.g. the one used for weeding) I did a search on google but couldn't find anything! I really appreciate your help Thanks DHW	try bombay silk and other shops in that area..	U466	2008-04-08 12:09:45
Q332_R2	Q332_R2_C4	Doha Shopping	Where to buy Sarees in Doha	Hello everybody; I was wondering where can I buy sarees (spelling??) in Doha (the traditionnal indian ones; 100% silk with hand made embrodery: e.g. the one used for weeding) I did a search on google but couldn't find anything! I really appreciate your help Thanks DHW	Hey man; you asked she answered; now the best or not the best well...tough question... Just kidding... Anyways; Parthas; Bombay Silk;s Dulhan; are all good places to buy Sarees...or you could do the Lulu Hypermarket instead where they have a saree station...LOL cheers...	U1664	2008-04-08 12:11:37
Q332_R2	Q332_R2_C5	Doha Shopping	Where to buy Sarees in Doha	Hello everybody; I was wondering where can I buy sarees (spelling??) in Doha (the traditionnal indian ones; 100% silk with hand made embrodery: e.g. the one used for weeding) I did a search on google but couldn't find anything! I really appreciate your help Thanks DHW	You don’t get the original hand embroidery sarees here. You cant get 1005 silk sarees in Bombay silks; Dulhan or the saree shop in Lulu centre.    Are you going to ware it as saree or to stitch some dress with that saree (many arab woman do that) You get good quality embroidered silk clothes in AL Dana centre in the souq	U493	2008-04-08 12:11:47
Q332_R2	Q332_R2_C6	Doha Shopping	Where to buy Sarees in Doha	Hello everybody; I was wondering where can I buy sarees (spelling??) in Doha (the traditionnal indian ones; 100% silk with hand made embrodery: e.g. the one used for weeding) I did a search on google but couldn't find anything! I really appreciate your help Thanks DHW	U can get them at Bombay silk center and they even have them at lulu. -------------------- No human can stop racism.	U788	2008-04-08 12:15:58
Q332_R2	Q332_R2_C8	Doha Shopping	Where to buy Sarees in Doha	Hello everybody; I was wondering where can I buy sarees (spelling??) in Doha (the traditionnal indian ones; 100% silk with hand made embrodery: e.g. the one used for weeding) I did a search on google but couldn't find anything! I really appreciate your help Thanks DHW	 all the 3 places parthas; bonbay silks; & dhulan have a good choise the ones at lulu r ok the material was not too good	U5646	2008-04-08 12:32:35
Q332_R26	Q332_R26_C8	Family Life in Qatar	::ANY PROGRAMS FOR ONAM::	Hi Mallus... Advanced Onam Wishes.. Any programs/ stage shows for this coming onam?..	EMN betalaal... i was talkin abt climibing banana tree and plucking the banana leaves...:( When it comes to food; i really and whole heartedly respect IT my priend.	U61	2009-07-30 12:39:29
Q332_R26	Q332_R26_C10	Family Life in Qatar	::ANY PROGRAMS FOR ONAM::	Hi Mallus... Advanced Onam Wishes.. Any programs/ stage shows for this coming onam?..	White Saree; ya ya the galz really look very beautiful in it. But when it rains and they wearing white saree looks Awesome.	U61	2009-07-30 12:44:55
Q334_R1	Q334_R1_C1	Visas and Permits	Wife Residency Visa	Hi; my wife was on a visit visa; today; her residency visa was issued; so i went to immigration and paid 500 so there is no need to leave the country and enter again on the residency visa. she has done her medical before for the visit visa extension; do we need to do the medical again for the residency visa? thanks	yes.you need to go again to the medical commission for the medical.but this time no more x-ray.after the result came out.Go to the CID for the finger printing.after the result; you can go to immigration(gate 2) for the visa stamping and ID.	U2385	2012-11-08 18:54:42
Q334_R1	Q334_R1_C2	Visas and Permits	Wife Residency Visa	Hi; my wife was on a visit visa; today; her residency visa was issued; so i went to immigration and paid 500 so there is no need to leave the country and enter again on the residency visa. she has done her medical before for the visit visa extension; do we need to do the medical again for the residency visa? thanks	YES; you have to do both X-ray and blood test. Please also go to clinic or whatever to get your blood group. I just finished all process and got 3 years visa. Good luck for you and your wife.	U5665	2012-11-08 19:02:37
Q334_R1	Q334_R1_C3	Visas and Permits	Wife Residency Visa	Hi; my wife was on a visit visa; today; her residency visa was issued; so i went to immigration and paid 500 so there is no need to leave the country and enter again on the residency visa. she has done her medical before for the visit visa extension; do we need to do the medical again for the residency visa? thanks	yes ; need to go medical commission again for permanent resident visa.	U5666	2012-11-08 19:02:52
Q336_R24	Q336_R24_C1	Qatari Culture	Can a person wear Dhoti(mundu)while travelling2Qatar	Can anyone advise whether can an aged person travelling to Qatar from kerala can wear Kerala style mundu ( Dhothi ) . Is it prohibited by law ?	ya why not bring some coconuts with you too no problem habibi	U498	2013-07-10 19:42:30
Q336_R24	Q336_R24_C2	Qatari Culture	Can a person wear Dhoti(mundu)while travelling2Qatar	Can anyone advise whether can an aged person travelling to Qatar from kerala can wear Kerala style mundu ( Dhothi ) . Is it prohibited by law ?	OK as long as it stays in place during a sand storm ; and he does not lift it to cover his face instead.	U3884	2013-07-10 19:44:57
Q336_R24	Q336_R24_C6	Qatari Culture	Can a person wear Dhoti(mundu)while travelling2Qatar	Can anyone advise whether can an aged person travelling to Qatar from kerala can wear Kerala style mundu ( Dhothi ) . Is it prohibited by law ?	friend No need to check anybody ; i brought my father many times here; he is only wearing dhothi; friends; each country have their own culture and traditional wears ;please respect ;it is better than some shots which some body wearing in public;	U5683	2013-07-10 20:56:50
Q336_R24	Q336_R24_C7	Qatari Culture	Can a person wear Dhoti(mundu)while travelling2Qatar	Can anyone advise whether can an aged person travelling to Qatar from kerala can wear Kerala style mundu ( Dhothi ) . Is it prohibited by law ?	hi..i don't think there's any issue..you don't need to check anywhere..i see travellers dressed in dhotis all the time..just get your dad here and have a great time together..its my dream too to bring my parents back to qatar to stay with me inshallah..and ignore all the silly posts..they were made by silly people:-)	U1086	2013-07-10 21:24:55
Q336_R24	Q336_R24_C8	Qatari Culture	Can a person wear Dhoti(mundu)while travelling2Qatar	Can anyone advise whether can an aged person travelling to Qatar from kerala can wear Kerala style mundu ( Dhothi ) . Is it prohibited by law ?	He can wear what he likes. Hope he has a safe journey and enjoys his stay ..	U269	2013-07-10 21:34:32
Q336_R24	Q336_R24_C10	Qatari Culture	Can a person wear Dhoti(mundu)while travelling2Qatar	Can anyone advise whether can an aged person travelling to Qatar from kerala can wear Kerala style mundu ( Dhothi ) . Is it prohibited by law ?	respect countries culture; do not wear things which cause other peoples inconvenient like lungi ; dhoti; cheddi bla bla . wearing pant or jeans is not difficult task.	U5684	2013-07-10 22:53:24
Q338_R2	Q338_R2_C1	Welcome to Qatar	Toys for adults??	Before anyone comments - I know this is a muslim country and certain things are forbidden here. but one of our friends is getting married and we want to play some pranks on him n her. So does anyone know if there is ANY shop in Doha that sells toys for adults or Sex toys?? Just lemme know. Thnx	i think it is difficult to get them here in Doha.	U535	2010-07-11 13:45:47
Q338_R2	Q338_R2_C2	Welcome to Qatar	Toys for adults??	Before anyone comments - I know this is a muslim country and certain things are forbidden here. but one of our friends is getting married and we want to play some pranks on him n her. So does anyone know if there is ANY shop in Doha that sells toys for adults or Sex toys?? Just lemme know. Thnx	not possible	U521	2010-07-11 13:52:07
Q338_R2	Q338_R2_C3	Welcome to Qatar	Toys for adults??	Before anyone comments - I know this is a muslim country and certain things are forbidden here. but one of our friends is getting married and we want to play some pranks on him n her. So does anyone know if there is ANY shop in Doha that sells toys for adults or Sex toys?? Just lemme know. Thnx	err; I don't think you'll find it here...	U63	2010-07-11 13:53:53
Q338_R2	Q338_R2_C5	Welcome to Qatar	Toys for adults??	Before anyone comments - I know this is a muslim country and certain things are forbidden here. but one of our friends is getting married and we want to play some pranks on him n her. So does anyone know if there is ANY shop in Doha that sells toys for adults or Sex toys?? Just lemme know. Thnx	Impossible....	U75	2010-07-11 13:55:07
Q338_R2	Q338_R2_C6	Welcome to Qatar	Toys for adults??	Before anyone comments - I know this is a muslim country and certain things are forbidden here. but one of our friends is getting married and we want to play some pranks on him n her. So does anyone know if there is ANY shop in Doha that sells toys for adults or Sex toys?? Just lemme know. Thnx	As you've said this is a muslim country; no chance for such things like that..HARAMMMMMMMMMM!	U3	2010-07-11 13:56:56
Q338_R30	Q338_R30_C8	Qatar Living Lounge	Lego Blocks	Where can I find/buy Lego Blocks here in Qatar? Tried Toys R Us; Villagio; City Center and Landmark but to no avail.	My brother has a collection of original Lego blocks and we buy it from Carrefour; although lately we haven't seen any Lego products from the malls here in Doha; we even tried Toys R Us but to no avail.	U3	2010-03-19 22:11:47
Q338_R42	Q338_R42_C1	Qatar Living Lounge	Duty Free	OK; I know that you can&#39;t bring booze into the country.   Is there anything that should be brought in through duty free?	Porn and Pork. That is 3 of my favourite things banned.	U5704	2006-08-10 18:48:31
Q338_R42	Q338_R42_C4	Qatar Living Lounge	Duty Free	OK; I know that you can&#39;t bring booze into the country.   Is there anything that should be brought in through duty free?	the 2 P's pretty much sum it up and obviously no sex toys (unless you're married apparently); weapons; or drugs	U630	2006-08-11 17:07:46
Q340_R9	Q340_R9_C2	Socialising	BIG PROBLEM	Hi ; I have a problem ..3 months ago i went out of Dubai because i had a problem with my employer ; and also because a friend of mine hi died in Dubai. now when i go out of there i had a loan and 2 credit cards ; but i don't pay them because i had no money . Now i received a job in Doha Qatar.. is possible for me to go in Qatar and to pay my loan and credit cards from Dubai???	Yes you can .... good luck	U3	2012-04-05 05:46:09
Q340_R27	Q340_R27_C3	Qatar Living Lounge	is there a problem for me?	is there a problem for me here in Qatar having positive for AIDS?	If the authorities are aware you will either not be allowed into Qatar or you will be deported from Qatar ASAP	U487	2010-09-25 15:45:20
Q340_R88	Q340_R88_C3	Qatari Culture	Hugging A Female Friend	Hi friends; I am meeting my childhood female friend after many years in Qatar. She is also an expat like me. Will I be arrested or land in trouble if I greet her with a hug?	I prefer to avoid in other public settings; you can never be sure of these things.	U3	2012-08-13 19:56:12
Q340_R88	Q340_R88_C4	Qatari Culture	Hugging A Female Friend	Hi friends; I am meeting my childhood female friend after many years in Qatar. She is also an expat like me. Will I be arrested or land in trouble if I greet her with a hug?	yes better to avoid hugging in public...even holding hands...	U5721	2012-08-13 20:00:45
Q340_R88	Q340_R88_C5	Qatari Culture	Hugging A Female Friend	Hi friends; I am meeting my childhood female friend after many years in Qatar. She is also an expat like me. Will I be arrested or land in trouble if I greet her with a hug?	Physical show of love/affection towards each other by adult opposite sexes in public is something that should to be avoided in Qatar for obvious reasons. If the reason was not obvious; you wouldn't have asked this question.	U578	2012-08-13 20:04:30
Q340_R88	Q340_R88_C10	Qatari Culture	Hugging A Female Friend	Hi friends; I am meeting my childhood female friend after many years in Qatar. She is also an expat like me. Will I be arrested or land in trouble if I greet her with a hug?	i think in the airport it's ok..	U542	2012-08-13 21:13:56
Q341_R26	Q341_R26_C1	Sports in Qatar	Where can I go running; other than the Cornich?		Aspire Academy.	U3	2009-06-10 14:07:10
Q341_R26	Q341_R26_C2	Sports in Qatar	Where can I go running; other than the Cornich?		you can go to Aspire too..	U293	2009-06-10 14:09:08
Q341_R26	Q341_R26_C3	Sports in Qatar	Where can I go running; other than the Cornich?		Aspire has a nice lake to jog around.	U2328	2009-06-10 14:10:22
Q341_R26	Q341_R26_C5	Sports in Qatar	Where can I go running; other than the Cornich?		other than Corniesh ;mmmm try Al-Corniesh	U2266	2009-06-10 14:19:02
Q341_R26	Q341_R26_C6	Sports in Qatar	Where can I go running; other than the Cornich?		You can go to Dahel Alhamaam park; It's nice and quiet place.	U3	2009-06-10 14:29:47
Q341_R26	Q341_R26_C7	Sports in Qatar	Where can I go running; other than the Cornich?		Join the Hash House Harriers! PM me for details; or find us in Marhaba book	U52	2009-06-10 14:42:41
Q341_R26	Q341_R26_C10	Sports in Qatar	Where can I go running; other than the Cornich?		streets of doha!	U4062	2009-06-10 15:00:21
Q344_R1	Q344_R1_C5	Qatar Living Lounge	Guys help me if you can	I got a speed fine. My car was clocked doing 91km/hr. I want to contest that fine. How do I best do that? I have never driven over the limit ever. I respect the speed limit here and everywhere I drive. It is so unfair. Ta.	moi.gov.qa	U5753	2012-10-22 23:24:41
Q345_R14	Q345_R14_C1	Qatar Living Lounge	Moving to Qatar from the UK	Hey there; I'll be heading out to Qatar later this year. Does anyone know if my UK TV set will work in Qatar?? Not sure whether to ship or sell... Thanks; C	its better to buy a new one...	U5767	2009-06-22 21:36:17
